Coef	SE	P	N	Met	CpG	grp	Gene	stat_sig
0.060541285960327	0.0216514643204205	0.00523242530295045	1634	HDL.D	cg06690548	HDL	SLC7A11	
0.0654163082513117	0.0259642552359568	0.0118482079504561	1645	HDL.D	cg06781209	HDL	FADS2	
-0.0842138882989713	0.0217742065945546	0.00011424628902829	1646	HDL.D	cg07504977	HDL	LINC00263	
0.0296263273315385	0.0215333496945866	0.169062209296107	1647	HDL.D	cg07626482	HDL	SLC1A5	
0.0539391962859445	0.0211291202803083	0.0107761199890155	1637	HDL.D	cg07689907	HDL	FADS1	
-0.137734569332278	0.0237090633046936	7.52949999454946e-09	1646	HDL.D	cg11024682	HDL	SREBF1	
0.101651865050299	0.0229889823841199	1.04395174957109e-05	1644	HDL.D	cg11250194	HDL	FADS2	
0.0710346448247818	0.0217419103252407	0.00110934583962947	1615	HDL.D	cg14476101	HDL	PHGDH	
-0.0831569779629286	0.0209524905398684	7.53777296952808e-05	1642	HDL.D	cg15863539	HDL	SREBF1	
0.0405925235534377	0.0207586727335929	0.0507014950153524	1643	HDL.D	cg16246545	HDL	PHGDH	
0.185483504166788	0.0276264920715131	2.6080146872015e-11	1648	HDL.D	cg17901584	HDL	DHCR24	replicated
0.0904865778750163	0.0200521282962271	6.8666740226857e-06	1639	HDL.D	cg19610905	HDL	FADS2	
0.113389820678411	0.0216084690821806	1.74639334462601e-07	1634	HDL.D	cg19693031	HDL	TXNIP	
-0.1203168833324	0.0211232678639628	1.454575994039e-08	1639	HDL.D	cg20544516	HDL	SREBF1	
0.0232064002914289	0.0225171697226334	0.302877622040978	1644	HDL.D	cg24503796	HDL	SCD	
0.0725311811776881	0.0309678519149849	0.0192933282481388	1647	HDL.D	cg25324164	HDL	FADS2	
-0.130721473469491	0.0217135549279928	2.15044106411729e-09	1637	HDL.D	cg27243685	HDL	ABCG1	
-0.0282375570001697	0.0227896961504605	0.21550728253228	1635	HDL.D	cg27386326	HDL	FADS2	
0.0739047128629339	0.0215544014820151	0.000621538801148403	1642	HDL.C	cg00574958	HDL	CPT1A	
0.0470752861987693	0.0222471293869308	0.0344952485257861	1644	HDL.C	cg00603274	HDL	FADS2	
0.0455097763376962	0.0203879849464974	0.0257388320909513	1641	HDL.C	cg01400685	HDL	FADS2	
0.0226083726941932	0.0237700299642044	0.341680167778813	1645	HDL.C	cg02711608	HDL	SLC1A5	
-0.00809029956859353	0.0215934807528246	0.707961467368658	1575	HDL.C	cg03440556	HDL	SCD	
-0.168450473491835	0.0221811743871428	5.18926030508084e-14	1646	HDL.C	cg06500161	HDL	ABCG1	kora_only
0.0276730523118818	0.0220463653845542	0.209580501644206	1633	HDL.C	cg06690548	HDL	SLC7A11	
0.0334493382000907	0.0264678426182589	0.206492978623391	1644	HDL.C	cg06781209	HDL	FADS2	
-0.0680894959310374	0.0221724677934048	0.0021695058318774	1645	HDL.C	cg07504977	HDL	LINC00263	
0.0184209326040406	0.0219252094850525	0.400935846096496	1646	HDL.C	cg07626482	HDL	SLC1A5	
0.027683650823502	0.0216169917638238	0.200502832905803	1636	HDL.C	cg07689907	HDL	FADS1	
-0.0948457056137521	0.0242747423580533	9.72119451055187e-05	1645	HDL.C	cg11024682	HDL	SREBF1	
0.077977664850064	0.0234529687867777	0.000904372492666542	1643	HDL.C	cg11250194	HDL	FADS2	
0.0447298323638949	0.0222029576066663	0.0441154026291237	1614	HDL.C	cg14476101	HDL	PHGDH	
-0.0606595979275548	0.0213871855447748	0.00462125909967185	1641	HDL.C	cg15863539	HDL	SREBF1	
0.0282162027880889	0.0211375081405333	0.182100386414009	1642	HDL.C	cg16246545	HDL	PHGDH	
0.164808430476663	0.0282009963787301	6.14190406682244e-09	1647	HDL.C	cg17901584	HDL	DHCR24	
0.0665208810641705	0.0204635434787858	0.0011748693195398	1638	HDL.C	cg19610905	HDL	FADS2	
0.107239464919486	0.0220439479788754	1.25754346821773e-06	1633	HDL.C	cg19693031	HDL	TXNIP	
-0.0935008863107701	0.0216419040247694	1.65247888121163e-05	1638	HDL.C	cg20544516	HDL	SREBF1	
0.0176973614931576	0.0229289757808697	0.440325157290605	1643	HDL.C	cg24503796	HDL	SCD	
0.0458091667090084	0.0315663012232167	0.146915744744918	1646	HDL.C	cg25324164	HDL	FADS2	
-0.128545179981773	0.0221770113084322	8.13472394413121e-09	1636	HDL.C	cg27243685	HDL	ABCG1	
-0.0208424759962617	0.0232122874915337	0.369369040228874	1634	HDL.C	cg27386326	HDL	FADS2	
0.0691835051877042	0.02175685666806	0.00150139605316645	1640	HDL2.C	cg00574958	HDL	CPT1A	
0.0453204915961265	0.0224200121035646	0.0433991940741412	1642	HDL2.C	cg00603274	HDL	FADS2	
0.0490761533072482	0.0205581667458115	0.0170921021620734	1639	HDL2.C	cg01400685	HDL	FADS2	
0.0436443288329151	0.0239681966485899	0.0688020518635422	1643	HDL2.C	cg02711608	HDL	SLC1A5	
-7.82407284863703e-05	0.0218122116394896	0.997138443008031	1573	HDL2.C	cg03440556	HDL	SCD	
-0.163339931516384	0.0224073242546915	4.83448488799007e-13	1644	HDL2.C	cg06500161	HDL	ABCG1	kora_only
0.0340928270620422	0.0222051160223022	0.124892003105055	1631	HDL2.C	cg06690548	HDL	SLC7A11	
0.0282363397800724	0.0266688709791287	0.289859806573157	1642	HDL2.C	cg06781209	HDL	FADS2	
-0.0682598003453709	0.0223497248433017	0.00229357645213985	1643	HDL2.C	cg07504977	HDL	LINC00263	
0.0405028830760172	0.0221094633489822	0.0671456227509555	1644	HDL2.C	cg07626482	HDL	SLC1A5	
0.0268755613772433	0.0217974917876746	0.217768082015758	1634	HDL2.C	cg07689907	HDL	FADS1	
-0.0924329860562262	0.0244725073454992	0.00016444688498281	1643	HDL2.C	cg11024682	HDL	SREBF1	
0.0790787957333263	0.0236502665360287	0.000845612188772106	1641	HDL2.C	cg11250194	HDL	FADS2	
0.0487121425390776	0.0225031028594005	0.0305598829167155	1613	HDL2.C	cg14476101	HDL	PHGDH	
-0.0621107145612976	0.0215674644753407	0.00403117182087274	1639	HDL2.C	cg15863539	HDL	SREBF1	
0.0337670910095719	0.0212973653702484	0.113046682644573	1640	HDL2.C	cg16246545	HDL	PHGDH	
0.16732323784705	0.0284141266865642	4.71937546427384e-09	1645	HDL2.C	cg17901584	HDL	DHCR24	
0.0663525475052022	0.02063150466176	0.00132525408309678	1636	HDL2.C	cg19610905	HDL	FADS2	
0.103443369968913	0.0222813751058388	3.7196946774866e-06	1631	HDL2.C	cg19693031	HDL	TXNIP	
-0.0930759897721972	0.0218020158695791	2.07629760145737e-05	1636	HDL2.C	cg20544516	HDL	SREBF1	
0.017291476846792	0.0231073291202843	0.454380928955986	1641	HDL2.C	cg24503796	HDL	SCD	
0.0569990132347111	0.0318374702242782	0.0735899472323063	1644	HDL2.C	cg25324164	HDL	FADS2	
-0.124331783554684	0.0224071829059687	3.35733813021376e-08	1634	HDL2.C	cg27243685	HDL	ABCG1	
-0.018125594870417	0.0234106148805431	0.438898364827175	1632	HDL2.C	cg27386326	HDL	FADS2	
-0.113181311152556	0.02221313119987	3.91420115489014e-07	1556	GlycA	cg00574958	GlycA	CPT1A	
0.000897037200400213	0.0229725666069555	0.968857037026349	1557	GlycA	cg00603274	GlycA	FADS2	
0.00907717009760313	0.02113471627327	0.667626230293555	1555	GlycA	cg01400685	GlycA	FADS2	
-0.0881204630913471	0.0248281733365268	0.000398006910094164	1558	GlycA	cg02711608	GlycA	SLC1A5	
0.0513800717103474	0.0223344138935498	0.0215595133307718	1495	GlycA	cg03440556	GlycA	SCD	
0.180803832460191	0.0228910751309185	5.32893445576362e-15	1560	GlycA	cg06500161	GlycA	ABCG1	kora_only
-0.104585387801255	0.0227973041031789	4.84954547350125e-06	1548	GlycA	cg06690548	GlycA	SLC7A11	
-0.0234195823882429	0.0274434799007122	0.393584295261475	1557	GlycA	cg06781209	GlycA	FADS2	
0.0834227031220948	0.0228084553431765	0.0002632259525536	1560	GlycA	cg07504977	GlycA	LINC00263	
-0.0569239596615414	0.0225642474309546	0.0117441975187569	1559	GlycA	cg07626482	GlycA	SLC1A5	
-0.0324343136386346	0.0222172480970241	0.144530851480239	1550	GlycA	cg07689907	GlycA	FADS1	
0.137282851135696	0.0247109707804073	3.25617754416927e-08	1558	GlycA	cg11024682	GlycA	SREBF1	
-0.0160849930249409	0.0242705048345344	0.507597546637409	1557	GlycA	cg11250194	GlycA	FADS2	
-0.0981571050293898	0.0231401928458928	2.3516991983191e-05	1529	GlycA	cg14476101	GlycA	PHGDH	
0.112370299703513	0.0219897437270029	3.62344346448681e-07	1554	GlycA	cg15863539	GlycA	SREBF1	
-0.0640981538558092	0.0218109641610997	0.00334402894677698	1555	GlycA	cg16246545	GlycA	PHGDH	
-0.0841045014425558	0.0295246665279123	0.00444930920738237	1560	GlycA	cg17901584	GlycA	DHCR24	
-0.00924796974504749	0.0212620268120138	0.663658275076125	1551	GlycA	cg19610905	GlycA	FADS2	
-0.104087566766299	0.0229558909438199	6.23260669431848e-06	1546	GlycA	cg19693031	GlycA	TXNIP	
0.105602812309694	0.0223996915972445	2.64355972051005e-06	1551	GlycA	cg20544516	GlycA	SREBF1	
0.0514932342086284	0.0237207279978487	0.0300980347123149	1557	GlycA	cg24503796	GlycA	SCD	
0.0165297840945358	0.0328870307531333	0.615301139007914	1559	GlycA	cg25324164	GlycA	FADS2	
0.133466928864103	0.0228480821054578	6.30863171449015e-09	1550	GlycA	cg27243685	GlycA	ABCG1	
-0.0172797553120603	0.0240295732884757	0.472186834214131	1550	GlycA	cg27386326	GlycA	FADS2	
0.0594513180356602	0.0228929764033347	0.00949205729232563	1628	XL.HDL.C	cg00574958	HDL	CPT1A	
0.0481393615629041	0.023723351228658	0.0426024260985743	1630	XL.HDL.C	cg00603274	HDL	FADS2	
0.0695325794814947	0.021671700046385	0.00136083272694449	1627	XL.HDL.C	cg01400685	HDL	FADS2	
0.0695905072954391	0.0252613760747479	0.00593854133054351	1631	XL.HDL.C	cg02711608	HDL	SLC1A5	
0.0114470106379144	0.0229788195678736	0.6184459354606	1562	XL.HDL.C	cg03440556	HDL	SCD	
-0.164764842135083	0.0237293842183585	5.52709875370338e-12	1632	XL.HDL.C	cg06500161	HDL	ABCG1	kora_only
0.0587674855093128	0.0229241290461823	0.0104510787123007	1619	XL.HDL.C	cg06690548	HDL	SLC7A11	
0.0549640891605378	0.0282683286176279	0.052024819581719	1630	XL.HDL.C	cg06781209	HDL	FADS2	
-0.0783854267449249	0.0236082630709057	0.00091944980647759	1631	XL.HDL.C	cg07504977	HDL	LINC00263	
0.0365062361282216	0.0232916047435803	0.117227771696962	1632	XL.HDL.C	cg07626482	HDL	SLC1A5	
0.0635250230745306	0.0229264889110543	0.00565624999139762	1622	XL.HDL.C	cg07689907	HDL	FADS1	
-0.115103663696488	0.0257899736935589	8.63825389025431e-06	1631	XL.HDL.C	cg11024682	HDL	SREBF1	
0.106778747684257	0.0249561798234663	1.99105649142346e-05	1629	XL.HDL.C	cg11250194	HDL	FADS2	
0.0776828194106935	0.0236354913630481	0.00103591594697209	1600	XL.HDL.C	cg14476101	HDL	PHGDH	
-0.0754175551753753	0.0227062803015364	0.000915626537867868	1627	XL.HDL.C	cg15863539	HDL	SREBF1	
0.0650328581276601	0.0224711163451891	0.00385416753561601	1628	XL.HDL.C	cg16246545	HDL	PHGDH	
0.131422613958544	0.0302291479378181	1.46278511206188e-05	1633	XL.HDL.C	cg17901584	HDL	DHCR24	
0.0908706019977161	0.0217428024497858	3.0811852284627e-05	1624	XL.HDL.C	cg19610905	HDL	FADS2	
0.105986721047937	0.0234928083333378	6.90833137889504e-06	1619	XL.HDL.C	cg19693031	HDL	TXNIP	
-0.0949528869852749	0.0231070438463695	4.16957350769592e-05	1625	XL.HDL.C	cg20544516	HDL	SREBF1	
0.0173901566491152	0.0244025228002587	0.476173332665058	1629	XL.HDL.C	cg24503796	HDL	SCD	
0.0995894569283274	0.0334609851577468	0.00296109182896771	1632	XL.HDL.C	cg25324164	HDL	FADS2	
-0.102627691052998	0.0237622249595291	1.66399868244539e-05	1622	XL.HDL.C	cg27243685	HDL	ABCG1	
-0.0269517448445136	0.0247710590011585	0.276744133033835	1620	XL.HDL.C	cg27386326	HDL	FADS2	
0.0759672574189613	0.0220086483789688	0.000571479800863509	1629	XL.HDL.L	cg00574958	HDL	CPT1A	
0.0588256008040991	0.0228211303618663	0.0100347391637926	1631	XL.HDL.L	cg00603274	HDL	FADS2	
0.0655423998014692	0.020866258690236	0.00171396912729414	1628	XL.HDL.L	cg01400685	HDL	FADS2	
0.0601935869068605	0.0243360580582395	0.0134846242633837	1632	XL.HDL.L	cg02711608	HDL	SLC1A5	
0.0119019859214859	0.0220718900541545	0.589800937250999	1563	XL.HDL.L	cg03440556	HDL	SCD	
-0.179104604967356	0.0227570398455875	6.43755844165722e-15	1633	XL.HDL.L	cg06500161	HDL	ABCG1	kora_only
0.0620502858994509	0.022288316168666	0.00543278131303372	1620	XL.HDL.L	cg06690548	HDL	SLC7A11	
0.0639701019241057	0.0271855017128381	0.0187374616300982	1631	XL.HDL.L	cg06781209	HDL	FADS2	
-0.0763745016417524	0.0227304643751138	0.000797601941935808	1632	XL.HDL.L	cg07504977	HDL	LINC00263	
0.032929475684116	0.022433153959546	0.142328180112544	1633	XL.HDL.L	cg07626482	HDL	SLC1A5	
0.0649920271716748	0.022040737185927	0.00323710109647934	1623	XL.HDL.L	cg07689907	HDL	FADS1	
-0.131197873644929	0.024771344303936	1.34421389190212e-07	1632	XL.HDL.L	cg11024682	HDL	SREBF1	
0.11277037184109	0.0240013814346865	2.8439285417493e-06	1630	XL.HDL.L	cg11250194	HDL	FADS2	
0.0749544427522315	0.0227403090211275	0.00100207568860137	1601	XL.HDL.L	cg14476101	HDL	PHGDH	
-0.0836759046755221	0.0217989676842396	0.00012857028617921	1628	XL.HDL.L	cg15863539	HDL	SREBF1	
0.0542353782298601	0.021652613693518	0.0123504161254999	1629	XL.HDL.L	cg16246545	HDL	PHGDH	
0.162586523606811	0.0289973182190632	2.4181005977564e-08	1634	XL.HDL.L	cg17901584	HDL	DHCR24	
0.100717788214178	0.0209023032443084	1.58298341621698e-06	1625	XL.HDL.L	cg19610905	HDL	FADS2	
0.121032217105109	0.0225256323374042	8.88085511831512e-08	1620	XL.HDL.L	cg19693031	HDL	TXNIP	
-0.106168873478492	0.0221841772658266	1.85954117494715e-06	1626	XL.HDL.L	cg20544516	HDL	SREBF1	
0.0328839847440398	0.0234784793811115	0.161526076982757	1630	XL.HDL.L	cg24503796	HDL	SCD	
0.0889280419838186	0.032222366397197	0.0058486756522331	1633	XL.HDL.L	cg25324164	HDL	FADS2	
-0.112928252021869	0.0228320030527811	8.36866884187679e-07	1623	XL.HDL.L	cg27243685	HDL	ABCG1	
-0.0258782366608783	0.0238469502486314	0.278005255888918	1621	XL.HDL.L	cg27386326	HDL	FADS2	
0.112056384357196	0.022278358286482	5.45366987066909e-07	1643	L.HDL.C	cg00574958	HDL	CPT1A	
0.034075088899661	0.023088241449526	0.140174321249827	1645	L.HDL.C	cg00603274	HDL	FADS2	
0.0360558704613506	0.0211721369685761	0.0887621133031663	1642	L.HDL.C	cg01400685	HDL	FADS2	
0.0523831242888823	0.024638941824942	0.033651086577753	1646	L.HDL.C	cg02711608	HDL	SLC1A5	
-0.018158908451201	0.0223284696220116	0.41619195706496	1576	L.HDL.C	cg03440556	HDL	SCD	
-0.169577615575304	0.0230380836031035	2.88980042359747e-13	1647	L.HDL.C	cg06500161	HDL	ABCG1	kora_only
0.0639310867309645	0.0227031492607645	0.00492235149003097	1634	L.HDL.C	cg06690548	HDL	SLC7A11	
0.0338516816606673	0.0274506655842537	0.21768602120969	1645	L.HDL.C	cg06781209	HDL	FADS2	
-0.0863288472312458	0.0229850058947862	0.000178824646876397	1646	L.HDL.C	cg07504977	HDL	LINC00263	
0.0476465331551412	0.0227108806402825	0.0360625230991143	1647	L.HDL.C	cg07626482	HDL	SLC1A5	
0.0146645674824361	0.0224358968759564	0.513449112596904	1637	L.HDL.C	cg07689907	HDL	FADS1	
-0.117876748732015	0.0251120476506337	2.90355673149065e-06	1646	L.HDL.C	cg11024682	HDL	SREBF1	
0.0552380754416084	0.0243752612563991	0.0235731155345055	1644	L.HDL.C	cg11250194	HDL	FADS2	
0.0623320718209942	0.0229570537613419	0.00669582343617861	1615	L.HDL.C	cg14476101	HDL	PHGDH	
-0.0817002431733939	0.0221706090911352	0.000236154725078509	1642	L.HDL.C	cg15863539	HDL	SREBF1	
0.0359017865011066	0.0219250374902476	0.101724294263837	1643	L.HDL.C	cg16246545	HDL	PHGDH	
0.159099827830503	0.0292902686221127	6.42211901846363e-08	1648	L.HDL.C	cg17901584	HDL	DHCR24	
0.0587414487416145	0.0212893502890631	0.005859655189933	1639	L.HDL.C	cg19610905	HDL	FADS2	
0.139738562263654	0.0228107800745486	1.12996417948163e-09	1634	L.HDL.C	cg19693031	HDL	TXNIP	
-0.10746032148609	0.0222879253316468	1.55881399817845e-06	1639	L.HDL.C	cg20544516	HDL	SREBF1	
0.0182197313469857	0.0236947962062779	0.442044378933343	1644	L.HDL.C	cg24503796	HDL	SCD	
0.0217322683884922	0.0327379618277779	0.50689655391681	1647	L.HDL.C	cg25324164	HDL	FADS2	
-0.128615127044186	0.0230548151654564	2.83644678109555e-08	1637	L.HDL.C	cg27243685	HDL	ABCG1	
-0.0145391113039871	0.0241319945172399	0.546937399487293	1635	L.HDL.C	cg27386326	HDL	FADS2	
0.107193265887704	0.0220469978113111	1.2742824992679e-06	1643	L.HDL.L	cg00574958	HDL	CPT1A	
0.0360393494766583	0.0228413055824274	0.114802801618599	1645	L.HDL.L	cg00603274	HDL	FADS2	
0.0395537520464309	0.0209410383710953	0.0590948603719326	1642	L.HDL.L	cg01400685	HDL	FADS2	
0.0435489368749019	0.0243810778715462	0.0742567764032271	1646	L.HDL.L	cg02711608	HDL	SLC1A5	
-0.0129954785331105	0.0221025144088167	0.556641906652306	1576	L.HDL.L	cg03440556	HDL	SCD	
-0.169196492925518	0.0227854674709273	1.80202736393273e-13	1647	L.HDL.L	cg06500161	HDL	ABCG1	kora_only
0.0537109271808861	0.0224744380380364	0.0169685957801047	1634	L.HDL.L	cg06690548	HDL	SLC7A11	
0.0331330972337228	0.0271452532286201	0.222420156784827	1645	L.HDL.L	cg06781209	HDL	FADS2	
-0.0767826770551482	0.0227518110940129	0.00075608806569328	1646	L.HDL.L	cg07504977	HDL	LINC00263	
0.0412719916940533	0.0224745039720866	0.0664821068638601	1647	L.HDL.L	cg07626482	HDL	SLC1A5	
0.0155060115508268	0.02219442433423	0.484874718644587	1637	L.HDL.L	cg07689907	HDL	FADS1	
-0.107448994486983	0.0248708948162535	1.65268847307507e-05	1646	L.HDL.L	cg11024682	HDL	SREBF1	
0.0594199198185919	0.0241030799663961	0.0137948682906348	1644	L.HDL.L	cg11250194	HDL	FADS2	
0.0557155735640342	0.0227309057592824	0.0143489737066494	1615	L.HDL.L	cg14476101	HDL	PHGDH	
-0.0760171750132696	0.0219399766363066	0.000544481705171905	1642	L.HDL.L	cg15863539	HDL	SREBF1	
0.0312652414733763	0.0216900043200701	0.149648098595258	1643	L.HDL.L	cg16246545	HDL	PHGDH	
0.168651454252039	0.0289248542489886	6.64389743190123e-09	1648	L.HDL.L	cg17901584	HDL	DHCR24	
0.0608992780774725	0.0210530609072849	0.00387104028814281	1639	L.HDL.L	cg19610905	HDL	FADS2	
0.131045910298875	0.0225726475730665	7.71109752631388e-09	1634	L.HDL.L	cg19693031	HDL	TXNIP	
-0.101488193267025	0.0220667743885805	4.57219983342778e-06	1639	L.HDL.L	cg20544516	HDL	SREBF1	
0.0244346218260924	0.0234424832226831	0.29741743782044	1644	L.HDL.L	cg24503796	HDL	SCD	
0.0236527304569401	0.0323948871081303	0.465411092091168	1647	L.HDL.L	cg25324164	HDL	FADS2	
-0.124128910959445	0.0228090496847577	6.07499542661486e-08	1637	L.HDL.L	cg27243685	HDL	ABCG1	
-0.0167152518792062	0.0238635173605221	0.483745876344026	1635	L.HDL.L	cg27386326	HDL	FADS2	
-0.155987806296687	0.022991010902841	1.62622067310201e-11	1638	M.VLDL.TG.%	cg00574958	VLDL	CPT1A	
-0.0356002218440113	0.024075697345617	0.139420600534135	1640	M.VLDL.TG.%	cg00603274	VLDL	FADS2	
-0.057855772423707	0.0220239799877591	0.00869694698454599	1637	M.VLDL.TG.%	cg01400685	VLDL	FADS2	
-0.0706909363213239	0.0256544897551129	0.00592584283774998	1641	M.VLDL.TG.%	cg02711608	VLDL	SLC1A5	
-0.0145482197470593	0.0233880045496081	0.534008527467311	1571	M.VLDL.TG.%	cg03440556	VLDL	SCD	
0.218251109391861	0.0238051820916296	1.41313514495184e-19	1642	M.VLDL.TG.%	cg06500161	VLDL	ABCG1	replicated
-0.0438312559219365	0.0238542996254187	0.066326727549481	1629	M.VLDL.TG.%	cg06690548	VLDL	SLC7A11	
-0.078329445480967	0.0285224762430468	0.006095034108699	1640	M.VLDL.TG.%	cg06781209	VLDL	FADS2	
0.0849082560441365	0.0239856215032197	0.000411483268622192	1641	M.VLDL.TG.%	cg07504977	VLDL	LINC00263	
-0.0260933952418149	0.0236608906143054	0.270274593836306	1642	M.VLDL.TG.%	cg07626482	VLDL	SLC1A5	
-0.0560689446438597	0.0232005215581285	0.0157719039061499	1632	M.VLDL.TG.%	cg07689907	VLDL	FADS1	
0.109071645441952	0.0261998928540397	3.30514408302249e-05	1641	M.VLDL.TG.%	cg11024682	VLDL	SREBF1	
-0.0948091909587775	0.0253445930976485	0.000189826908183834	1639	M.VLDL.TG.%	cg11250194	VLDL	FADS2	
-0.0731862553793744	0.024154012674188	0.00248511790238815	1610	M.VLDL.TG.%	cg14476101	VLDL	PHGDH	
0.117310095417801	0.022997504780445	3.77704982747526e-07	1637	M.VLDL.TG.%	cg15863539	VLDL	SREBF1	
-0.0522314350740233	0.0228152852262832	0.0221891872993894	1638	M.VLDL.TG.%	cg16246545	VLDL	PHGDH	
-0.15814862679514	0.0306229456266812	2.71016608738038e-07	1643	M.VLDL.TG.%	cg17901584	VLDL	DHCR24	
-0.0769235755679633	0.0221395656067302	0.000525368936886128	1634	M.VLDL.TG.%	cg19610905	VLDL	FADS2	
-0.110186300122322	0.0239445539140664	4.51858757095043e-06	1629	M.VLDL.TG.%	cg19693031	VLDL	TXNIP	
0.119429873817742	0.0233958858389373	3.7049212736769e-07	1634	M.VLDL.TG.%	cg20544516	VLDL	SREBF1	
-0.0455125347476936	0.0247418910197675	0.0660257087721705	1639	M.VLDL.TG.%	cg24503796	VLDL	SCD	
-0.0545029853003346	0.0341090545455684	0.110259180384994	1642	M.VLDL.TG.%	cg25324164	VLDL	FADS2	
0.116166695616479	0.0240055244420929	1.42846259952758e-06	1633	M.VLDL.TG.%	cg27243685	VLDL	ABCG1	
0.0193382615928503	0.0251950690639796	0.442872163803028	1630	M.VLDL.TG.%	cg27386326	VLDL	FADS2	
0.132530521707342	0.0243734226122648	6.22898908553677e-08	1640	XS.VLDL.CE.%	cg00574958	VLDL	CPT1A	
0.0252652865862987	0.0253001081035937	0.318125985627785	1642	XS.VLDL.CE.%	cg00603274	VLDL	FADS2	
0.0562397541274923	0.0231603314487826	0.0152789704189153	1639	XS.VLDL.CE.%	cg01400685	VLDL	FADS2	
0.121273380607514	0.0269097542582144	7.05658955006426e-06	1643	XS.VLDL.CE.%	cg02711608	VLDL	SLC1A5	
0.000953689772536055	0.0244741799980506	0.968921563884242	1573	XS.VLDL.CE.%	cg03440556	VLDL	SCD	
-0.204643778786935	0.0251734631451236	8.47219264912396e-16	1644	XS.VLDL.CE.%	cg06500161	VLDL	ABCG1	kora_only
0.0822873763907455	0.0246559795632483	0.000864858647514751	1631	XS.VLDL.CE.%	cg06690548	VLDL	SLC7A11	
0.0603773137304865	0.0300605214576911	0.0447529995107256	1642	XS.VLDL.CE.%	cg06781209	VLDL	FADS2	
-0.107480543426142	0.0251624884246668	2.05461392881668e-05	1643	XS.VLDL.CE.%	cg07504977	VLDL	LINC00263	
0.088403459988131	0.0248699007174012	0.000389340471517293	1644	XS.VLDL.CE.%	cg07626482	VLDL	SLC1A5	
0.0347919010432636	0.0245330213972107	0.156335298546963	1634	XS.VLDL.CE.%	cg07689907	VLDL	FADS1	
-0.136730080722436	0.0275007114116133	7.33279928207957e-07	1643	XS.VLDL.CE.%	cg11024682	VLDL	SREBF1	
0.0779384141555985	0.0267208350026209	0.00358547671993829	1641	XS.VLDL.CE.%	cg11250194	VLDL	FADS2	
0.115829074937078	0.0252621629344177	4.89274131875379e-06	1612	XS.VLDL.CE.%	cg14476101	VLDL	PHGDH	
-0.148481718064924	0.0241014962050697	9.12055857693654e-10	1639	XS.VLDL.CE.%	cg15863539	VLDL	SREBF1	
0.108429264211058	0.0238994323410793	6.12907777377458e-06	1640	XS.VLDL.CE.%	cg16246545	VLDL	PHGDH	
0.093419408727333	0.0323412584457561	0.00392146780084175	1645	XS.VLDL.CE.%	cg17901584	VLDL	DHCR24	
0.0468407328396695	0.0233951828405041	0.0454351396379022	1636	XS.VLDL.CE.%	cg19610905	VLDL	FADS2	
0.140377220333137	0.0250928405438969	2.59811917232252e-08	1631	XS.VLDL.CE.%	cg19693031	VLDL	TXNIP	
-0.154398414741529	0.0244942779074081	3.74642831744845e-10	1636	XS.VLDL.CE.%	cg20544516	VLDL	SREBF1	
-0.00798312350162024	0.0260387051719655	0.759197270989756	1641	XS.VLDL.CE.%	cg24503796	VLDL	SCD	
0.0942232758917383	0.0358273246958069	0.0086209765010262	1644	XS.VLDL.CE.%	cg25324164	VLDL	FADS2	
-0.146854308982015	0.0252600790937603	7.3510455711525e-09	1634	XS.VLDL.CE.%	cg27243685	VLDL	ABCG1	
-0.00434408697969372	0.0264835080835449	0.869728175080341	1632	XS.VLDL.CE.%	cg27386326	VLDL	FADS2	
0.0844180675733647	0.0238434763677086	0.000410661659921756	1638	IDL.C.%	cg00574958	IDL	CPT1A	
0.0343869801855113	0.0246865036338704	0.163827068141433	1640	IDL.C.%	cg00603274	IDL	FADS2	
0.0593865253030861	0.0225880549667226	0.00864194694586485	1637	IDL.C.%	cg01400685	IDL	FADS2	
0.149337996938887	0.0260349003618284	1.15391105203755e-08	1641	IDL.C.%	cg02711608	IDL	SLC1A5	
-0.0199073645083777	0.0238859867205471	0.40472901542835	1571	IDL.C.%	cg03440556	IDL	SCD	
-0.173704575207488	0.0246073921965844	2.47636718931951e-12	1642	IDL.C.%	cg06500161	IDL	ABCG1	kora_only
0.108030816226288	0.0236977827316395	5.53630613762416e-06	1629	IDL.C.%	cg06690548	IDL	SLC7A11	
0.0498804877168237	0.029344117449851	0.0893518125665722	1640	IDL.C.%	cg06781209	IDL	FADS2	
-0.100074430668134	0.0245423868911571	4.77059011183451e-05	1641	IDL.C.%	cg07504977	IDL	LINC00263	
0.108632263850938	0.0241161809052177	7.12719937843146e-06	1642	IDL.C.%	cg07626482	IDL	SLC1A5	
0.043174629147713	0.0239509074207811	0.0716330202991127	1632	IDL.C.%	cg07689907	IDL	FADS1	
-0.116901706294478	0.0267807583206747	1.35073233780294e-05	1641	IDL.C.%	cg11024682	IDL	SREBF1	
0.0854428774994919	0.0260120867763698	0.00104257427099395	1639	IDL.C.%	cg11250194	IDL	FADS2	
0.146068413427547	0.0243559653101761	2.47964361872291e-09	1610	IDL.C.%	cg14476101	IDL	PHGDH	
-0.136263427131976	0.0234355391534069	7.31845915480048e-09	1637	IDL.C.%	cg15863539	IDL	SREBF1	
0.132553846384703	0.0230747537930862	1.09906051440044e-08	1638	IDL.C.%	cg16246545	IDL	PHGDH	
